,incident_month,incident_week,incident_weekday,weekend,part_of_the_day,incident_district,incident_division,precip,visibility,heatindex,season,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,school,college,crime
3263,4,15,sunda,0,night,bogura,rajshahi,5.9,10,35,hot,143219,149185,292404,96,3.9,1180,35.6,552,7,0,1,42,9,rape
3264,3,11,friday,1,noon,bogura,rajshahi,0.0,10,28,hot,143219,149185,292404,96,3.9,1180,35.6,552,7,0,1,42,9,rape
3265,7,30,saturday,1,noon,khagrachhari,chattogram,,9,32,,52957,50435,103392,105,4.55,149,,140,12,0,3,11,1,rape
3266,7,30,saturday,1,noon,khagrachhari,chattogram,23.0,9,32,rainy,52957,50435,103392,105,4.55,149,46.2,140,12,0,3,11,1,rape
3267,7,31,wecnesday,0,evening,khagrachhari,chattogram,27.9,8,31,rainy,52957,50435,103392,105,4.55,149,46.2,140,12,0,3,11,1,rape
3268,7,31,wednesday,0,evening,khagrachhari,chattogram,,8,31,rainy,52957,50435,103392,105,4.55,149,46.2,140,12,0,3,11,1,rape
3269,3,11,monday,0,night,khagrachhari,chattogram,0.0,10,27,hot,52957,50435,103392,105,4.55,149,46.2,140,12,0,3,11,1,rape
3270,1,1,saturday,1,night,nilphamari,rangpur,0.0,10,23,winter,142412,141026,283438,101,4.46,867,42.2,681,53,0,1,48,8,rape
3271,8,33,saturday,1,night,nilphamari,rangpur,0.0,10,36,rainy,142412,141026,283438,101,4.46,867,42.2,681,53,0,1,48,8,rape
3272,11,47,wednesday,0,night,nilphamari,rangpur,0.0,10,27,winter,142412,141026,283438,101,4.46,867,42.2,681,53,0,1,48,8,rape
3273,12,49,monday,0,night,nilphamari,rangpur,0.5,10,25,winter,142412,141026,283438,101,4.46,867,42.2,681,53,0,1,48,8,rape
3274,10,40,sunday,0,night,nilphamari,rangpur,0.0,10,35,rainy,125338,124091,249429,101,4.29,1153,48.3,552,12,0,2,37,6,rape
3275,5,18,thursday,0,night,sunamganj,sylhet,,10,32,hot,112240,116220,228460,96,5.35,868,30.4,595,2,0,1,14,1,rape
3276,1,4,friday,1,night,patuakhali,barisal,,10,19,winter,33802,36853,70655,92,4.5,765,66.4,255,24,0,1,23,10,rape
3277,12,50,friday,1,noon,netrokona,mymensingh,0.0,10,23,winter,111691,113182,224873,99,4.43,805,39.5,456,16,1,1,31,2,rape
3278,4,16,thursday,0,evening,bagerhat,khulna,0.8,10,38,hot,59839,59245,119084,101,4.14,858,62.0,300,0,0,7,27,6,rape
3279,7,30,sunday,0,night,chandpur,chattogram,,7,30,rainy,182360,214323,396683,85,4.61,1708,58.1,859,47,0,2,46,4,rape
3280,10,44,wednesday,0,morning,chandpur,chattogram,0.0,10,30,rainy,182360,214323,396683,85,4.61,1708,58.1,859,47,0,2,46,4,rape
3281,2,7,friday,1,night,chandpur,chattogram,0.0,10,25,winter,182360,214323,396683,85,4.61,1708,58.1,859,47,0,2,46,4,rape
3282,11,44,wednesday,0,night,faridpur,dhaka,0.0,10,30,winter,235762,233648,469410,101,4.45,1137,55.8,856,108,1,3,74,8,rape
3283,4,16,thursday,0,evening,faridpur,dhaka,10.2,9,36,hot,235762,233648,469410,101,4.45,1137,55.8,856,108,1,3,74,8,rape
3284,3,11,sunday,0,night,faridpur,dhaka,0.0,10,30,hot,235762,233648,469410,101,4.45,1137,55.8,856,108,1,3,74,8,rape
3285,5,21,thursday,0,morning,mymensingh,mymensingh,12.3,9,38,hot,223107,225360,448467,99,4.43,1125,42.3,962,10,1,1,73,10,rape
3286,9,36,tuesday,0,morning,mymensingh,mymensingh,10.8,9,37,rainy,223107,225360,448467,99,4.43,1125,42.3,962,10,1,1,73,10,rape
3287,8,34,monday,0,evening,mymensingh,mymensingh,4.0,10,35,rainy,210978,219768,430746,96,4.34,1081,49.3,918,20,1,2,74,6,rape
3288,8,34,tuesday,0,evening,mymensingh,mymensingh,3.7,10,36,rainy,210978,219768,430746,96,4.34,1081,49.3,918,20,1,2,74,6,rape
3289,4,16,thursday,0,night,mymensingh,mymensingh,0.6,10,33,hot,210978,219768,430746,96,4.34,1081,49.3,918,20,1,2,74,6,rape
3290,4,15,thursday,0,night,mymensingh,mymensingh,,10,31,hot,210978,219768,430746,96,4.34,1081,49.3,918,20,1,2,74,6,rape
3291,10,42,sunday,0,noon,mymensingh,mymensingh,0.0,10,31,rainy,210978,219768,430746,96,4.34,1081,49.3,918,20,1,2,74,6,rape
3292,4,16,thursday,0,night,mymensingh,mymensingh,0.6,10,33,hot,210978,219768,430746,96,4.34,1081,49.3,918,20,1,2,74,6,rape
3293,4,13,sunday,0,night,mymensingh,mymensingh,2.7,10,30,hot,210978,219768,430746,96,4.34,1081,49.3,918,20,1,2,74,6,rape
3294,8,33,tusday,0,night,gaibandha,rangpur,37.1,6,35,rainy,214173,223095,437268,96,3.96,1349,47.5,1175,1,1,3,64,3,rape
3295,8,33,friday,1,night,gaibandha,rangpur,13.5,9,36,rainy,214173,223095,437268,96,3.96,1349,47.5,1175,1,1,3,64,3,rape
3296,8,33,thursday,0,night,gaibandha,rangpur,32.2,7,35,rainy,214173,223095,437268,96,3.96,1349,47.5,1175,1,1,3,64,3,rape
3297,10,40,wednesday,0,night,patuakhali,barisal,,9,33,,179652,181866,361518,99,4.5,285,,-17,77,0,2,56,10,rape
3298,5,22,wednesday,0,night,patuakhali,barisal,3.8,10,37,hot,179652,181866,361518,99,4.5,285,45.4,1317,77,0,2,56,10,rape
3299,5,20,thursday,0,night,rangpur,rangpur,7.7,9,36,hot,150410,147459,297869,102,4.04,1105,43.2,550,14,1,2,37,4,rape
3300,11,47,monday,0,night,rangpur,rangpur,0.0,10,24,winter,150410,147459,297869,102,4.04,1105,43.2,550,14,1,2,37,4,rape
3301,5,21,thursday,0,night,rangpur,rangpur,1.6,10,36,hot,150410,147459,297869,102,4.04,1105,43.2,550,14,1,2,37,4,rape
3302,10,41,wednesday,0,night,meherpur,khulna,13.3,9,36,rainy,148291,151316,299607,98,3.86,823,42.2,847,67,0,10,65,8,rape
3303,7,29,tuesday,0,morning,tangail,dhaka,,9,40,rainy,205788,212151,417939,97,3.97,926,44.0,1125,13,0,2,59,6,rape
3304,9,35,sunday,0,night,tangail,dhaka,0.3,10,39,rainy,205788,212151,417939,97,3.97,926,44.0,1125,13,0,2,59,6,rape
3305,9,38,thursday,0,night,dinajpur,rangpur,0.9,10,36,rainy,59001,58739,117740,100,3.89,792,46.0,342,45,0,1,17,5,rape
3306,9,36,sunday,0,evening,rajbari,dhaka,0.0,10,35,rainy,54913,57819,112732,95,4.57,925,40.3,251,0,0,2,8,2,rape
3307,7,31,tuebsday,0,night,gaibandha,rangpur,30.3,8,37,rainy,256055,258641,514696,99,3.88,1118,42.6,837,0,0,3,85,10,rape
3308,8,35,monday,0,night,gaibandha,rangpur,3.4,9,38,rainy,256055,258641,514696,99,3.88,1118,42.6,837,0,0,3,85,10,rape
3309,11,44,wednesday,0,night,rajshahi,rajshahi,0.0,10,30,winter,166260,164664,330924,101,4.57,696,46.3,670,0,1,3,58,8,rape
3310,6,23,wednedsay,0,morning,rajshahi,rajshahi,27.6,8,39,rainy,166260,164664,330924,101,4.57,696,46.3,670,0,1,3,58,8,rape
3311,11,44,wednesday,0,night,rajshahi,rajshahi,0.0,10,30,winter,166260,164664,330924,101,4.57,696,46.3,670,0,1,3,58,8,rape
3312,11,47,saturday,1,morning,sylhet,sylhet,0.0,10,26,winter,154249,161900,316149,95,6.2,1136,57.0,700,15,1,2,26,3,rape
3313,11,47,friday,1,night,shariatpur,dhaka,,10,26,winter,75974,81691,157665,93,4.73,801,42.1,481,0,0,1,11,1,rape
3314,1,1,tuesday,0,evening,mymensingh,mymensingh,0.0,10,25,winter,159897,163160,323057,98,4.47,1167,43.6,759,10,1,1,37,2,rape
3315,1,1,friday,1,night,mymensingh,mymensingh,0.0,10,23,winter,159897,163160,323057,98,4.47,1167,43.6,759,10,1,1,37,2,rape
3316,9,37,tuesday,0,night,mymensingh,mymensingh,29.6,8,36,rainy,159897,163160,323057,98,4.47,1167,43.6,759,10,1,1,37,2,rape
3317,9,37,mjonday,0,noon,mymensingh,mymensingh,,8,35,,159897,163160,323057,98,4.47,1167,,759,10,1,1,37,2,rape
3318,6,23,wedneday,0,night,mymensingh,mymensingh,9.4,9,42,rainy,159897,163160,323057,98,4.47,1167,43.6,759,10,1,1,37,2,rape
3319,2,6,thursday,0,night,barisal,barisal,0.0,10,27,winter,92209,96377,188586,96,4.52,1253,60.9,646,52,1,3,26,6,rape
3320,3,10,wednesay,0,night,barisal,barisal,,10,27,hot,92209,96377,188586,96,4.52,1253,60.9,646,52,1,3,26,6,rape
3321,2,7,wednesday,0,night,dinajpur,rangpur,0.0,10,25,winter,47162,45437,92599,104,3.99,927,54.7,223,0,0,1,19,2,rape
3322,6,22,saturday,1,evening,mymensingh,mymensingh,7.0,10,34,rainy,142814,147229,290043,97,4.15,811,38.9,760,26,0,1,33,3,rape
3323,2,7,saturday,1,noon,jhenaidah,khulna,0.0,10,26,winter,99354,98369,197723,101,4.1,869,42.3,382,93,0,6,38,4,rape
3324,3,9,friday,1,noon,jhenaidah,khulna,0.0,10,29,hot,99354,98369,197723,101,4.1,869,42.3,382,93,0,6,38,4,rape
3325,6,23,friday,1,evening,jhenaidah,khulna,18.8,9,39,rainy,99354,98369,197723,101,4.1,869,42.3,382,93,0,6,38,4,rape
3326,5,19,thursday,0,,thakurgaon,rangpur,,10,36,,74213,73734,147947,101,4.53,736,,345,0,0,1,43,7,rape
3327,6,22,friday,1,evening,manikganj,dhaka,0.7,10,37,rainy,65815,73503,139318,90,4.15,570,48.4,332,22,0,1,13,3,rape
3328,5,22,wednesday,0,morning,lalmonirhat,rangpur,9.4,9,33,hot,116964,116963,233927,100,4.4,811,45.3,-39,0,0,2,35,5,rape
3329,3,11,friday,1,night,lalmonirhat,rangpur,1.9,10,23,hot,116964,116963,233927,100,4.4,811,45.3,904,0,0,2,35,5,rape
3330,2,7,wednesday,0,night,lalmonirhat,rangpur,0.0,10,25,winter,116964,116963,233927,100,4.4,811,45.3,904,0,0,2,35,5,rape
3331,11,45,sunday,0,night,pabna,rajshahi,17.8,8,26,winter,157747,156185,313932,101,4.27,1251,55.0,460,0,1,2,33,8,rape
3332,11,46,monday,0,night,pabna,rajshahi,0.2,10,27,winter,157747,156185,313932,101,4.27,1251,55.0,460,0,1,2,33,8,rape
3333,11,45,saturday,1,night,pabna,rajshahi,28.3,8,26,winter,157747,156185,313932,101,4.27,1251,55.0,460,0,1,2,33,8,rape
3334,2,6,mondaly,0,night,pabna,rajshahi,0.0,10,24,winter,157747,156185,313932,101,4.27,1251,55.0,460,0,1,2,33,8,rape
3335,8,33,friday,1,night,jamalpur,mymensingh,6.3,9,36,rainy,148439,149990,298429,99,3.98,845,30.1,480,90,0,0,46,7,rape
3336,8,34,thursday,0,night,jamalpur,mymensingh,7.1,10,39,rainy,148439,149990,298429,99,3.98,845,30.1,480,90,0,0,46,7,rape
3337,3,12,friday,1,night,jamalpur,mymensingh,0.0,10,28,hot,148439,149990,298429,99,3.98,845,30.1,480,90,0,0,46,7,rape
3338,4,14,friday,1,night,mymensingh,mymensingh,0.4,10,29,hot,187229,189119,376348,99,4.63,1342,41.0,860,15,0,2,24,1,rape
3339,12,52,saturday,1,afternoon,mymensingh,mymensingh,0.0,10,22,winter,187229,189119,376348,99,4.63,1342,41.0,860,15,0,2,24,1,rape
3340,8,32,friday,1,morning,mymensingh,mymensingh,,6,33,rainy,187229,189119,376348,99,4.63,1342,41.0,860,15,0,2,24,1,rape
3341,12,50,friday,1,night,mymensingh,mymensingh,0.0,10,26,winter,187229,189119,376348,99,4.63,1342,41.0,860,15,0,2,24,1,rape
3342,12,49,tuesday,0,night,sunamganj,sylhet,0.0,10,25,winter,129964,129526,259490,100,6.05,705,39.9,526,4,0,1,26,4,rape
3343,9,36,monday,0,evening,nilphamari,rangpur,4.7,10,40,rainy,171466,169206,341672,101,4.3,1122,37.9,563,1,0,1,49,14,rape
3344,8,34,saturday,1,night,nilphamari,rangpur,15.7,8,35,rainy,171466,169206,341672,101,4.3,1122,37.9,563,1,0,1,49,14,rape
3345,9,36,mwonday,0,evening,nilphamari,rangpur,4.7,10,40,rainy,171466,169206,341672,101,4.3,1122,37.9,563,1,0,1,49,14,rape
3346,11,47,tuesday,0,night,jamalpur,mymensingh,0.0,10,26,winter,301912,313160,615072,96,4.01,1209,47.0,1178,212,2,6,101,11,rape
3347,8,32,tuesday,0,morning,jashore,khulna,68.8,7,37,rainy,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,102,16,rape
3348,2,9,tuesday,0,afternoon,jashore,khulna,15.3,9,26,winter,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,102,16,rape
3349,4,16,saturday,1,night,jashore,khulna,4.3,10,37,hot,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,102,16,rape
3350,4,15,wednesday,0,morning,jashore,khulna,1.6,10,34,hot,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,102,16,rape
3351,11,46,thurdsay,0,night,jashore,khulna,0.0,10,30,winter,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,102,16,rape
3352,4,16,sunday,0,night,jashore,khulna,8.4,10,36,hot,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,102,16,rape
3353,3,13,saturday,1,night,jashore,khulna,,9,33,,380314,362584,742898,105,4.3,1707,,1643,109,4,11,102,16,rape
3354,2,8,wednesday,0,evening,jashore,khulna,0.0,10,28,winter,147127,151781,298908,97,4.1,971,53.0,665,17,1,2,48,8,rape
3355,1,5,tuesday,0,afternoon,jashore,khulna,0.6,10,23,winter,147127,151781,298908,97,4.1,971,53.0,665,17,1,2,48,8,rape
3356,9,39,thursday,0,night,jashore,khulna,7.1,10,34,rainy,147127,151781,298908,97,4.1,971,53.0,665,17,1,2,48,8,rape
3357,1,5,monday,0,morning,jashore,khulna,0.0,10,23,winter,147127,151781,298908,97,4.1,971,53.0,665,17,1,2,48,8,rape
3358,1,5,wednesday,0,morning,jashore,khulna,0.0,10,24,winter,147127,151781,298908,97,4.1,971,53.0,665,17,1,2,48,8,rape
3359,2,8,sunday,0,night,jashore,khulna,0.0,10,29,winter,147127,151781,298908,97,4.1,971,53.0,665,17,1,2,48,8,rape
3360,8,35,thursday,0,night,joypurhat,rajshahi,3.5,10,38,rainy,147096,141962,289058,104,3.72,1221,65.4,1024,21,1,3,38,10,rape
3361,1,3,tuesday,0,morning,moulvibazar,sylhet,,10,21,,73240,75718,148958,97,5.42,800,,420,45,1,1,16,2,rape
3362,1,3,saturday,1,night,noakhali,chattogram,0.0,10,25,winter,92741,104203,196944,89,5.45,1063,49.0,342,14,0,1,27,1,rape
3363,2,7,thursday,0,noon,chandpur,chattogram,0.0,10,30,winter,180736,201403,382139,90,4.97,1621,53.8,766,35,0,2,37,6,rape
3364,2,6,tuesday,0,night,dinajpur,rangpur,0.7,10,24,winter,77253,77179,154432,100,4.19,751,51.3,633,0,0,1,45,6,rape
3365,5,22,tuesday,0,,dinajpur,rangpur,,10,34,,77253,77179,154432,100,4.19,751,,633,0,0,1,45,6,rape
3366,6,25,thursday,0,night,dinajpur,rangpur,15.7,9,41,rainy,77253,77179,154432,100,4.19,751,51.3,633,0,0,1,45,6,rape
3367,12,51,saturday,1,noon,joypurhat,rajshahi,0.0,10,26,winter,70860,72337,143197,98,3.69,861,49.8,418,7,0,1,21,8,rape
3368,12,51,saturday,1,noon,joypurhat,rajshahi,0.0,10,26,winter,70860,72337,143197,98,3.69,861,49.8,418,7,0,1,21,8,rape
3369,10,40,friday,1,night,joypurhat,rajshahi,7.8,10,38,rainy,70860,72337,143197,98,3.69,861,49.8,418,7,0,1,21,8,rape
3370,4,15,saturay,1,afternoon,joypurhat,rajshahi,2.5,10,35,hot,70860,72337,143197,98,3.69,861,49.8,418,7,0,1,21,8,rape
3371,12,51,friday,1,night,joypurhat,rajshahi,0.0,10,25,winter,70860,72337,143197,98,3.69,861,49.8,418,7,0,1,21,8,rape
3372,4,18,tuesday,0,morning,patuakhali,barisal,0.0,10,36,hot,120514,117317,237831,103,4.1,484,52.0,464,104,1,3,33,6,rape
3373,4,16,monday,0,morning,patuakhali,barisal,0.1,9,36,hot,120514,117317,237831,103,4.1,484,52.0,464,104,1,3,33,6,rape
3374,11,48,tuesday,0,noon,patuakhali,barisal,0.0,10,30,winter,120514,117317,237831,103,4.1,484,52.0,464,104,1,3,33,6,rape
3375,4,18,tuesday,0,morning,patuakhali,barisal,,10,36,,120514,117317,237831,103,4.1,484,,464,104,1,3,33,6,rape
3376,4,18,monday,0,night,patuakhali,barisal,1.5,10,32,hot,120514,117317,237831,103,4.1,484,52.0,464,104,1,3,33,6,rape
3377,4,17,wednesday,0,night,patuakhali,barisal,0.0,10,37,hot,120514,117317,237831,103,4.1,484,52.0,464,104,1,3,33,6,rape
3378,8,33,friday,1,night,patuakhali,barisal,6.9,8,33,rainy,120514,117317,237831,103,4.1,484,52.0,464,104,1,3,33,6,rape
3379,8,34,thursday,0,night,patuakhali,barisal,4.6,10,36,rainy,120514,117317,237831,103,4.1,484,52.0,464,104,1,3,33,6,rape
3380,6,27,mnday,0,night,gazipur,dhaka,14.5,9,34,rainy,133246,132030,265276,101,4.53,1236,59.8,525,22,0,1,35,3,rape
3381,4,18,monday,0,evening,gazipur,dhaka,20.9,8,30,hot,133246,132030,265276,101,4.53,1236,59.8,525,22,0,1,35,3,rape
3382,4,18,monday,0,evening,gazipur,dhaka,20.9,8,30,hot,133246,132030,265276,101,4.53,1236,59.8,525,22,0,1,35,3,rape
3383,2,6,wednesday,0,night,jhenaidah,khulna,0.0,10,25,winter,141183,141183,282366,100,4.15,910,52.0,584,65,1,4,47,10,rape
3384,4,17,friday,1,night,jhenaidah,khulna,4.2,10,34,hot,141183,141183,282366,100,4.15,910,52.0,584,65,1,4,47,10,rape
3385,3,10,tuesday,0,night,tangail,dhaka,0.5,10,28,hot,203075,207218,410293,98,4.1,1388,42.4,767,5,2,4,53,7,rape
3386,5,22,monday,0,night,tangail,dhaka,1.6,10,38,hot,203075,207218,410293,98,4.1,1388,42.4,767,5,2,4,53,7,rape
3387,3,11,wednesday,0,night,tangail,dhaka,0.0,10,24,hot,203075,207218,410293,98,4.1,1388,42.4,767,5,2,4,53,7,rape
3388,4,16,sunday,0,morning,tangail,dhaka,0.0,10,37,hot,203075,207218,410293,98,4.1,1388,42.4,767,5,2,4,53,7,rape
3389,9,39,thursday,0,evening,tangail,dhaka,2.6,9,28,rainy,203075,207218,410293,98,4.1,1388,42.4,767,5,2,4,53,7,rape
3390,3,10,thursday,0,night,madaripur,dhaka,0.2,10,27,hot,133841,139417,273258,96,4.59,975,49.0,564,72,0,3,48,4,rape
3391,5,20,friday,1,night,madaripur,dhaka,2.8,10,39,hot,133841,139417,273258,96,4.59,975,49.0,564,72,0,3,48,4,rape
3392,5,21,griday,1,night,netrokona,mymensingh,0.1,10,34,hot,134896,137016,271912,98,4.68,723,36.6,796,7,0,3,24,3,rape
3393,2,8,saturday,1,afternoon,netrokona,mymensingh,0.0,10,27,winter,134896,137016,271912,98,4.68,723,36.6,796,7,0,3,24,3,rape
3394,11,46,friday,1,evening,lakshmipur,chattogram,4.2,10,28,winter,111458,111457,222915,100,4.84,708,30.7,571,0,0,2,13,1,rape
3395,12,49,wednesday,0,night,moulvibazar,sylhet,,10,23,winter,127746,131384,259130,97,4.99,534,48.6,436,5,0,2,32,3,rape
3396,2,6,sunday,0,night,moulvibazar,sylhet,0.0,10,21,winter,127746,131384,259130,97,4.99,534,48.6,436,5,0,2,32,3,rape
3397,12,51,friday,1,evening,moulvibazar,sylhet,0.0,10,20,winter,127746,131384,259130,97,4.99,534,48.6,436,5,0,2,32,3,rape
3398,11,45,monday,0,evening,moulvibazar,sylhet,2.7,9,27,winter,127746,131384,259130,97,4.99,534,48.6,436,5,0,2,32,3,rape
3399,6,23,wednesday,0,night,moulvibazar,sylhet,52.9,7,37,rainy,127746,131384,259130,97,4.99,534,48.6,436,5,0,2,32,3,rape
3400,12,52,sunday,0,evening,moulvibazar,sylhet,0.0,10,20,winter,127746,131384,259130,97,4.99,534,48.6,436,5,0,2,32,3,rape
3401,1,1,thursday,0,night,moulvibazar,sylhet,0.0,10,21,winter,127746,131384,259130,97,4.99,534,48.6,436,5,0,2,32,3,rape
3402,2,6,friday,1,night,moulvibazar,sylhet,0.0,10,23,winter,127746,131384,259130,97,4.99,534,48.6,436,5,0,2,32,3,rape
3403,10,42,fridau,1,afternoon,gazipur,dhaka,0.0,10,29,rainy,165864,176298,342162,94,4.25,958,56.3,1165,64,1,3,72,5,rape
3404,6,25,friday,1,evening,gazipur,dhaka,,9,38,rainy,165864,176298,342162,94,4.25,958,56.3,1165,64,1,3,72,5,rape
3405,10,42,thursday,0,night,gazipur,dhaka,0.1,10,33,rainy,165864,176298,342162,94,4.25,958,56.3,1165,64,1,3,72,5,rape
3406,6,25,sunday,0,morning,gazipur,dhaka,5.4,10,38,rainy,165864,176298,342162,94,4.25,958,56.3,1165,64,1,3,72,5,rape
3407,2,5,saturdnay,1,morning,rangamati,chattogram,0.0,10,24,winter,31798,27895,59693,114,4.32,230,60.0,85,16,4,4,13,1,rape
3408,6,25,tuesday,0,night,brahmanbaria,chattogram,1.8,10,40,rainy,152090,167131,319221,91,5.23,1293,50.7,616,5,0,1,39,8,rape
3409,6,25,monday,0,night,brahmanbaria,chattogram,0.3,10,38,rainy,152090,167131,319221,91,5.23,1293,50.7,616,5,0,1,39,8,rape
3410,12,52,wednesday,0,night,rangpur,rangpur,,10,23,winter,112752,115053,227805,98,4.04,1543,41.9,489,12,0,2,38,5,rape
3411,3,11,sunay,0,night,pirojpur,barisal,0.6,10,29,hot,34893,35237,70130,99,4.32,881,64.6,371,1,0,1,17,2,rape
3412,5,21,saturday,1,,rangamati,chattogram,,8,34,,30516,29062,59578,105,4.56,176,,48,18,0,8,8,3,rape
3413,8,31,sunday,0,morning,pirojpur,barisal,2.8,9,34,rainy,34893,35237,70130,99,4.32,881,64.6,371,1,0,1,17,2,rape
3414,3,11,thursday,0,night,pirojpur,barisal,0.0,10,27,hot,34893,35237,70130,99,4.32,881,64.6,371,1,0,1,17,2,rape
3415,12,49,friday,1,night,jashore,khulna,0.0,10,24,winter,126656,126635,253291,100,4.1,980,55.2,895,75,2,3,73,12,rape
3416,7,30,tuesday,0,night,jashore,khulna,0.2,10,36,rainy,126656,126635,253291,100,4.1,980,55.2,895,75,2,3,73,12,rape
3417,6,26,friday,1,night,jashore,khulna,16.4,9,37,rainy,126656,126635,253291,100,4.1,980,55.2,895,75,2,3,73,12,rape
3418,12,52,wednesday,0,night,jashore,khulna,0.0,10,22,winter,126656,126635,253291,100,4.1,980,55.2,895,75,2,3,73,12,rape
3419,6,25,thursday,0,evening,khagrachhari,chattogram,11.8,9,35,rainy,58325,53508,111833,109,4.49,375,57.1,182,17,0,3,21,0,rape
3420,11,47,monday,0,night,netrokona,mymensingh,0.0,10,29,winter,49795,47655,97450,104,5.13,327,30.4,130,1,0,1,12,2,rape
3421,11,47,friday,1,noon,netrokona,mymensingh,0.0,10,28,winter,49795,47655,97450,104,5.13,327,30.4,130,1,0,1,12,2,rape
3422,11,47,friday,1,noon,netrokona,mymensingh,0.0,10,28,winter,49795,47655,97450,104,5.13,327,30.4,130,1,0,1,12,2,rape
3423,12,48,sunday,0,night,dinajpur,rangpur,0.0,10,28,winter,86731,85033,171764,102,4.35,965,47.5,564,142,1,1,58,9,rape
3424,7,28,thursday,0,night,kushtia,khulna,36.1,7,35,rainy,66986,67661,134647,99,4.03,1236,44.7,257,42,0,2,23,4,rape
3425,7,28,thursday,0,night,kushtia,khulna,36.1,7,35,rainy,66986,67661,134647,99,4.03,1236,44.7,257,42,0,2,23,4,rape
3426,6,26,wednesday,0,night,kushtia,khulna,,10,39,,66986,67661,134647,99,4.03,1236,,257,42,0,2,23,4,rape
3427,7,27,tuesday,0,evening,kushtia,khulna,8.7,9,36,rainy,66986,67661,134647,99,4.03,1236,44.7,257,42,0,2,23,4,rape
3428,9,40,onday,0,night,kushtia,khulna,48.2,8,27,rainy,66986,67661,134647,99,4.03,1236,44.7,257,42,0,2,23,4,rape
3429,8,33,saturday,1,night,nilphamari,rangpur,52.8,7,38,rainy,130931,130138,261069,101,3.96,1273,38.5,692,1,0,1,42,6,rape
3430,2,8,sunday,0,noon,nilphamari,rangpur,0.1,10,25,winter,130931,130138,261069,101,3.96,1273,38.5,692,1,0,1,42,6,rape
3431,1,4,thursday,0,night,gopalganj,dhaka,,10,27,winter,113492,117001,230493,97,4.79,648,59.2,544,0,0,2,40,4,rape
3432,8,33,tuesday,0,morning,gopalganj,dhaka,9.6,9,37,rainy,113492,117001,230493,97,4.79,648,59.2,544,0,0,2,40,4,rape
3433,8,33,tuesday,0,morning,gopalganj,dhaka,9.6,9,37,rainy,113492,117001,230493,97,4.79,648,59.2,544,0,0,2,40,4,rape
3434,5,18,saturday,1,night,jhenaidah,khulna,0.2,10,39,hot,70912,70209,141121,101,4.12,852,50.4,337,32,0,4,22,4,rape
3435,6,23,thursday,0,night,moulvibazar,sylhet,2.3,10,38,rainy,175832,184363,360195,95,5.41,660,51.9,884,7,0,2,36,4,rape
3436,7,27,wednesday,0,night,moulvibazar,sylhet,19.9,8,34,rainy,175832,184363,360195,95,5.41,660,51.9,884,7,0,2,36,4,rape
3437,4,16,monday,0,night,moulvibazar,sylhet,0.5,10,35,hot,175832,184363,360195,95,5.41,660,51.9,884,7,0,2,36,4,rape
3438,10,41,satruday,1,night,moulvibazar,sylhet,,8,26,,175832,184363,360195,95,5.41,660,,884,7,0,2,36,4,rape
3439,4,16,monday,0,night,moulvibazar,sylhet,0.5,10,35,hot,175832,184363,360195,95,5.41,660,51.9,884,7,0,2,36,4,rape
3440,2,5,saturday,1,evening,moulvibazar,sylhet,0.0,10,21,winter,175832,184363,360195,95,5.41,660,51.9,884,7,0,2,36,4,rape
3441,5,20,tuesday,0,night,moulvibazar,sylhet,,9,35,,175832,184363,360195,95,5.41,660,,884,7,0,2,36,4,rape
3442,4,16,monday,0,night,moulvibazar,sylhet,0.5,10,35,hot,175832,184363,360195,95,5.41,660,51.9,884,7,0,2,36,4,rape
3443,10,43,thursday,0,night,moulvibazar,sylhet,7.7,9,23,rainy,175832,184363,360195,95,5.41,660,51.9,884,7,0,2,36,4,rape
3444,4,16,monday,0,night,moulvibazar,sylhet,0.5,10,35,hot,175832,184363,360195,95,5.41,660,51.9,884,7,0,2,36,4,rape
3445,8,34,tuesday,0,noon,moulvibazar,sylhet,0.0,10,33,rainy,175832,184363,360195,95,5.41,660,51.9,884,7,0,2,36,4,rape
3446,4,16,thursday,0,night,moulvibazar,sylhet,0.8,10,32,hot,175832,184363,360195,95,5.41,660,51.9,884,7,0,2,36,4,rape
3447,2,5,sunday,0,evening,moulvibazar,sylhet,0.0,10,23,winter,175832,184363,360195,95,5.41,660,51.9,884,7,0,2,36,4,rape
3448,7,30,wednesday,0,evening,moulvibazar,sylhet,8.3,8,33,rainy,175832,184363,360195,95,5.41,660,51.9,884,7,0,2,36,4,rape
3449,12,49,saturday,1,night,kushtia,khulna,0.0,10,25,winter,169768,171482,341250,99,4.16,1272,45.3,645,13,2,5,52,9,rape
3450,7,29,wednesday,0,night,lalmonirhat,rangpur,8.4,9,35,rainy,166584,166582,333166,100,4.19,1263,47.4,1027,4,2,2,25,11,rape
3451,9,39,sunday,0,night,lalmonirhat,rangpur,22.5,8,25,rainy,166584,166582,333166,100,4.19,1263,47.4,1027,4,2,2,25,11,rape
